agent_name,evaluation,curriculum_name,aar,ses,learning_stability,mean_reward,std_reward,total_reward,success_rate
dqn,7,teacher-learning,-0.001511758118701008,1.0,5.844655678480984,-15.2,7.277362159464101,-76.0,0.0
dqn,8,teacher-learning,-0.001007838745800672,1.0,6.11228271597445,-11.4,12.531560158256434,-57.0,0.0
dqn,9,teacher-learning,-0.000671892497200448,1.0,4.166533331199932,-12.8,6.997142273814361,-64.0,0.0
dqn,10,teacher-learning,-0.0014557670772676373,1.0,6.151422599691879,-9.0,7.694153624668538,-45.0,0.0
dqn,11,teacher-learning,-0.0006159014557670773,1.0,6.280127387243033,-12.2,10.721940122944169,-61.0,0.0
dqn,12,teacher-learning,-0.0008118701007838746,1.0,4.791659420284375,-7.6,6.6513156593263565,-38.0,0.0
dqn,13,teacher-learning,-0.0009518477043673013,0.975,6.493073232299171,-6.4,6.916646586316233,-32.0,0.0
dqn,14,teacher-learning,-0.0019036954087346025,1.0,13.275541420220872,-10.2,7.807688518377254,-51.0,0.0
dqn,15,teacher-learning,-0.0027715565509518476,1.0,23.6930369518135,-13.6,10.011992808627062,-68.0,0.0
dqn,16,teacher-learning,-0.0019876819708846585,1.0,6.968500556073739,-11.0,8.78635305459552,-55.0,0.0
dqn,17,teacher-learning,-0.0013088405645100983,1.0,13.181805642627266,-10.8,8.704022058795578,-54.0,0.0
dqn,18,teacher-learning,-0.0008119837603247935,1.0,9.744742172063866,-7.2,4.166533331199932,-36.0,0.0
dqn,19,teacher-learning,-0.0015399692006159878,1.0,11.661903789690601,-7.8,12.023310692151309,-39.0,0.0
dqn,20,teacher-learning,-0.0019599608007839844,1.0,21.32604042010612,-0.6,5.4626001134990645,-3.0,0.0
