agent_name,curriculum_name,evaluation,aar,ses,learning_stability,mean_reward,std_reward,total_reward,success_rate
dqn,baseline,51,0.9999939999999998,1.0,8.282535843568683,40.4,8.0820789404707,2020.0,0.0
dqn,baseline,52,0.9999699999999998,1.0,7.469109719370844,38.68,8.149699380958785,1934.0,0.0
dqn,baseline,53,0.9999899999999999,1.0,8.01810451416044,38.92,8.33988009506132,1946.0,0.0
dqn,baseline,54,0.9999959999999999,0.9523809523809523,8.105035471853284,37.8,8.697125962063561,1890.0,0.0
dqn,baseline,55,0.9999939999999998,0.9615384615384616,7.313029468011188,39.24,8.732834591356921,1962.0,0.0
dqn,baseline,56,0.9999939999999998,1.0,9.74722524619186,39.74,8.046887597077518,1987.0,0.0
dqn,baseline,57,0.999956,1.0,9.026627277117406,39.72,7.962512166395729,1986.0,0.0
dqn,baseline,58,0.999974,1.0,9.587095493422396,37.1,7.715568676384133,1855.0,0.0
dqn,baseline,59,0.9999699999999998,1.0,9.073036977771004,39.32,8.235144200316107,1966.0,0.0
dqn,baseline,60,0.999968,1.0,8.599162749942577,39.04,9.258423191883162,1952.0,0.0
dqn,baseline,61,0.9999699999999998,1.0,9.193932782003575,39.56,7.133470403667489,1978.0,0.0
dqn,baseline,62,1.0,0.9130434782608695,8.486789734640537,40.22,8.244489068462642,2011.0,0.0
dqn,baseline,63,0.9999959999999999,1.0,8.65526429405827,37.12,8.125613822967468,1856.0,0.0
dqn,baseline,64,0.999958,1.0,9.790934582561563,41.18,7.971674855386414,2059.0,0.0
dqn,baseline,65,1.0,0.8666666666666667,9.18250510481753,39.58,7.459463787699488,1979.0,0.0
dqn,baseline,66,0.9999939999999998,0.92,8.261936818930534,38.64,7.991895895217855,1932.0,0.0
dqn,baseline,67,0.9999979999999999,0.8461538461538461,7.10211236182588,39.06,7.963441467104533,1953.0,0.0
dqn,baseline,68,0.999966,1.0,8.276327688051024,39.14,8.829518673178057,1957.0,0.0
dqn,baseline,69,0.999974,0.96,8.759931506581545,40.84,9.400765926242393,2042.0,0.0
dqn,baseline,70,0.9999759999999999,0.95,8.67366127999013,40.16,8.59851149909099,2008.0,0.0
dqn,baseline,71,0.9999539999999999,1.0,6.442235636795662,40.34,9.92292295646802,2017.0,0.0
dqn,baseline,72,0.9999819999999999,1.0,7.222215726492806,40.44,8.065134840782267,2022.0,0.0
dqn,baseline,73,0.999968,0.9411764705882353,8.863317663268083,39.6,9.469952481401373,1980.0,0.0
dqn,baseline,74,0.99996,1.0,8.459314393022641,41.96,9.457187742664308,2098.0,0.0
dqn,baseline,75,0.999958,0.95,7.16550068034328,40.68,9.265937621201644,2034.0,0.0
dqn,baseline,76,0.9999759999999999,0.95,8.42083131288117,40.06,6.751029551112927,2003.0,0.0
dqn,baseline,77,0.9999699999999998,1.0,8.480306598230985,37.86,8.01001872656987,1893.0,0.0
dqn,baseline,78,0.9999539999999999,1.0,8.432057874564192,39.5,8.935882720806042,1975.0,0.0
dqn,baseline,79,0.99996,0.9565217391304348,9.227112224309401,38.88,7.793946368817275,1944.0,0.0
dqn,baseline,80,0.9999979999999999,0.9047619047619048,8.62695774882432,39.22,8.060496262637928,1961.0,0.0
dqn,baseline,81,0.9999919999999999,0.9473684210526315,7.8051265204351425,40.92,8.914796688651963,2046.0,0.0
dqn,baseline,82,0.999968,1.0,8.372239843673853,38.08,6.881395207368924,1904.0,0.0
dqn,baseline,83,0.9999619999999999,0.96,8.09446724621207,38.92,7.781619368743243,1946.0,0.0
dqn,baseline,84,0.9999959999999999,0.9565217391304348,8.852208763918753,37.9,7.449161026585477,1895.0,0.0
dqn,baseline,85,0.9999619999999999,1.0,7.368147664101203,38.0,7.720103626247513,1900.0,0.0
dqn,baseline,86,0.9999819999999999,0.9565217391304348,7.049567362611695,37.32,8.01358845961034,1866.0,0.0
dqn,baseline,87,0.9999779999999998,1.0,8.426648206730835,39.06,9.304644001787494,1953.0,0.0
dqn,baseline,88,0.9999959999999999,0.7857142857142857,9.700082473876188,40.42,8.06,2021.0,0.0
dqn,baseline,89,0.999952,0.9230769230769231,7.883045096915278,39.18,7.765796803934545,1959.0,0.0
dqn,baseline,90,0.9999539999999999,1.0,7.395268757793729,37.42,8.850062146674452,1871.0,0.0
dqn,baseline,91,0.9999839999999999,0.9583333333333334,10.099188086178017,38.36,8.170091798749876,1918.0,0.0
dqn,baseline,92,0.9999839999999999,1.0,8.579533786867442,38.58,8.136559469456362,1929.0,0.0
dqn,baseline,93,0.9999699999999998,0.9583333333333334,7.4957054371153085,38.12,7.064389570231811,1906.0,0.0
dqn,baseline,94,0.9999619999999999,1.0,8.426244715174132,39.48,7.769787641885716,1974.0,0.0
dqn,baseline,95,1.0,1.0,9.771304928206877,38.84,8.055706052234031,1942.0,0.0
dqn,baseline,96,0.9999799999999999,1.0,8.6070668639206,41.12,9.906846117710721,2056.0,0.0
dqn,baseline,97,0.999964,1.0,7.131367330323127,40.62,8.961897120587805,2031.0,0.0
dqn,baseline,98,0.999974,0.96,9.26025917563866,38.16,7.697687964577415,1908.0,0.0
dqn,baseline,99,1.0,1.0,8.22486474052917,37.78,7.362852708020173,1889.0,0.0
dqn,baseline,100,0.9999539999999999,1.0,8.05483705608003,38.04,6.563413745909974,1902.0,0.0
dqn,transfer-learning,0,2.0,0.9316860465116279,7.537240874484508,9.46,0.8052328855678959,473.0,0.0
dqn,transfer-learning,1,1.9599882399999995,0.9384835479256081,7.548880711734688,54.68,14.088917630535002,2734.0,0.0
dqn,transfer-learning,2,1.9215562691272587,0.9578107183580388,12.341296528323108,302.82,23.914589689141646,15141.0,0.0
dqn,transfer-learning,3,1.8846127751479287,0.9693693693693693,17.544514812328096,344.6,71.53544575942755,17230.0,0.02
dqn,transfer-learning,4,1.8490398576005698,0.9777183600713012,27.205117165709837,387.28,96.43547894836216,19364.0,0.36
dqn,transfer-learning,5,1.8147993552812078,0.9907038512616202,87.78086351819512,422.32,82.25313124738778,21116.0,0.36
dqn,transfer-learning,6,1.781818181818182,0.9968,111.53172822116585,401.38,89.1472691673727,20069.0,0.3
dqn,transfer-learning,7,1.75,0.9986910994764397,77.4803433136431,422.52,94.39835591788662,21126.0,0.44
dqn,transfer-learning,8,1.719298245614035,1.0,102.48438124904693,430.36,81.49693491168854,21518.0,0.38
dqn,transfer-learning,9,1.6896551724137934,0.995049504950495,87.53477251926802,423.62,89.15691560389469,21181.0,0.44
dqn,transfer-learning,10,1.6610169491525426,1.0,105.26933836592686,443.78,74.79205572786458,22189.0,0.5
dqn,transfer-learning,11,1.6333333333333335,1.0,95.3852064001541,401.74,99.43677589302662,20087.0,0.36
dqn,transfer-learning,12,1.6065573770491803,1.0,98.26635029347534,418.3,81.8462583139877,20915.0,0.36
dqn,transfer-learning,13,1.5806451612903223,1.0,98.17242790111693,419.26,84.94605582368142,20963.0,0.4
dqn,transfer-learning,14,1.5555555555555558,1.0,94.25381902076965,404.36,96.0151571367771,20218.0,0.34
dqn,transfer-learning,15,1.5312500000000002,1.0,92.81931049086715,410.68,94.42508988611026,20534.0,0.34
dqn,transfer-learning,16,1.507692307692308,1.0,100.18986974739511,417.62,99.3860935946272,20881.0,0.42
dqn,transfer-learning,17,1.4848484848484846,1.0,91.54983123960415,417.82,91.72190359995807,20891.0,0.44
dqn,transfer-learning,18,1.4626865671641793,1.0,101.84596997427046,414.0,93.33895221181776,20700.0,0.4
dqn,transfer-learning,19,1.441176470588235,1.0,112.53173063629654,410.48,85.57037805222085,20524.0,0.36
dqn,transfer-learning,20,1.420289855072464,1.0,98.77310565128546,398.02,98.99383617175364,19901.0,0.34
dqn,transfer-learning,21,1.4000000000000004,1.0,101.26916411228049,444.88,76.32080712361473,22244.0,0.5
dqn,transfer-learning,22,1.380281690140845,0.995475113122172,99.2787207814444,422.5,85.35789360100213,21125.0,0.4
dqn,transfer-learning,23,1.3611111111111112,1.0,110.69132034626743,414.14,96.23263687543847,20707.0,0.46
dqn,transfer-learning,24,1.3424657534246576,1.0,94.48296354369924,418.58,92.41560257878535,20929.0,0.44
dqn,transfer-learning,25,1.3243243243243246,1.0,94.90539289207965,428.7,83.49712569903231,21435.0,0.44
dqn,transfer-learning,26,1.3066666666666669,1.0,100.44062922941094,409.82,102.57849482225795,20491.0,0.44
dqn,transfer-learning,27,1.2894736842105263,1.0,100.74975731980697,411.62,90.31985163849639,20581.0,0.4
dqn,transfer-learning,28,1.2727272727272727,1.0,91.0164029172764,403.78,83.2639874135271,20189.0,0.22
dqn,transfer-learning,29,1.2564102564102564,1.0,95.24043049041724,419.68,94.310644150064,20984.0,0.36
dqn,transfer-learning,30,1.2405063291139244,1.0,101.5875208871641,415.58,83.92427300846877,20779.0,0.32
dqn,transfer-learning,31,1.2249999999999999,1.0,98.41237523807663,397.94,92.78694089148536,19897.0,0.26
dqn,transfer-learning,32,1.2098765432098764,1.0,92.22190629129285,396.38,101.67259020994793,19819.0,0.32
dqn,transfer-learning,33,1.1951219512195121,1.0,103.94928763584673,413.02,91.55577316586869,20651.0,0.38
dqn,transfer-learning,34,1.180722891566265,1.0,100.38804709725157,405.0,99.58875438522163,20250.0,0.4
dqn,transfer-learning,35,1.1666666666666667,0.9950980392156863,98.74252579309484,421.6,88.83355221986791,21080.0,0.38
dqn,transfer-learning,36,1.1529411764705886,0.9955947136563876,93.91460802239448,413.24,100.3050467324551,20662.0,0.48
dqn,transfer-learning,37,1.1395348837209303,1.0,91.57183846576415,395.48,93.035098753105,19774.0,0.28
dqn,transfer-learning,38,1.1264367816091951,1.0,102.27922565213329,440.44,79.41892973340802,22022.0,0.5
dqn,transfer-learning,39,1.1136363636363638,1.0,94.0913258488794,416.96,87.86511480673089,20848.0,0.4
dqn,transfer-learning,40,1.101123595505618,1.0,97.5223133441778,416.98,89.27160578817882,20849.0,0.34
dqn,transfer-learning,41,1.0888888888888888,1.0,73.91094370930465,421.6,91.73548931574955,21080.0,0.48
dqn,transfer-learning,42,1.0769230769230769,0.9951219512195122,93.30353905399302,425.32,88.27195251040956,21266.0,0.44
dqn,transfer-learning,43,1.065217391304348,1.0,87.70053819675225,414.42,93.23756539078012,20721.0,0.42
dqn,transfer-learning,44,1.053763440860215,1.0,100.65947347368751,422.52,85.66638547294966,21126.0,0.42
dqn,transfer-learning,45,1.0425531914893618,0.9954128440366973,94.92530958601083,425.44,90.32655423517494,21272.0,0.42
dqn,transfer-learning,46,1.0315789473684214,0.9895287958115183,96.33924433998845,416.3,97.53363522395748,20815.0,0.44
dqn,transfer-learning,47,1.0208333333333333,1.0,83.88999701990696,397.06,92.99987311819301,19853.0,0.3
dqn,transfer-learning,48,1.0103092783505156,0.9949748743718593,82.40047572678206,424.76,85.21468418060353,21238.0,0.44
dqn,transfer-learning,49,1.0,1.0,78.39815303946898,398.34,98.1921809514383,19917.0,0.34
dqn,transfer-learning,50,1.0,1.0,91.90531867090175,411.34,90.41407191361309,20567.0,0.36
dqn,transfer-learning,51,1.0,1.0,95.80563657739559,398.32,92.87657185749268,19916.0,0.32
dqn,transfer-learning,52,1.0,1.0,95.44646457569814,419.38,96.89600404557454,20969.0,0.46
dqn,transfer-learning,53,1.0,1.0,79.39192906083088,425.64,82.94064383642076,21282.0,0.38
dqn,transfer-learning,54,1.0,1.0,100.28559218551786,410.82,100.57528324593473,20541.0,0.42
dqn,transfer-learning,55,1.0,1.0,89.0392744804224,422.16,94.32992314212919,21108.0,0.46
dqn,transfer-learning,56,1.0,0.9955156950672646,85.8034591377294,419.52,92.83409718417043,20976.0,0.38
dqn,transfer-learning,57,1.0,1.0,86.8338206000404,396.6,89.70328867995867,19830.0,0.32
dqn,transfer-learning,58,1.0,0.9948717948717949,79.0051745140785,413.94,97.0134856604998,20697.0,0.4
dqn,transfer-learning,59,1.0,1.0,99.15871116548459,409.0,89.38254863226938,20450.0,0.3
dqn,transfer-learning,60,1.0,1.0,82.10460644811593,402.68,92.59577528159696,20134.0,0.4
dqn,transfer-learning,61,1.0,1.0,94.8186817035546,433.42,89.57256053055534,21671.0,0.54
dqn,transfer-learning,62,1.0,1.0,93.07750748704008,395.22,94.19623984002759,19761.0,0.28
dqn,transfer-learning,63,1.0,1.0,84.30143296528239,425.0,86.37569102473219,21250.0,0.42
dqn,transfer-learning,64,1.0,1.0,89.26672168283095,416.8,87.39267703875423,20840.0,0.34
dqn,transfer-learning,65,1.0,1.0,88.58826107334988,421.94,92.13520716859543,21097.0,0.46
dqn,transfer-learning,66,1.0,0.995260663507109,82.91688368480813,387.16,90.11866843223994,19358.0,0.22
dqn,transfer-learning,67,1.0,1.0,88.67127832618633,412.36,100.6172470305166,20618.0,0.46
dqn,transfer-learning,68,1.0,1.0,103.43983952037048,400.7,96.790960321716,20035.0,0.34
dqn,transfer-learning,69,1.0,1.0,88.24785323167924,417.24,89.38961013451171,20862.0,0.42
dqn,transfer-learning,70,1.0,1.0,85.54291554535652,415.44,89.3187908561239,20772.0,0.4
dqn,transfer-learning,71,1.0,1.0,85.3510140537299,422.08,90.2163710198986,21104.0,0.44
dqn,transfer-learning,72,1.0,1.0,85.5280562154899,390.94,92.63917313966053,19547.0,0.26
dqn,transfer-learning,73,1.0,1.0,84.15485725732057,421.04,95.98874100643263,21052.0,0.44
dqn,transfer-learning,74,1.0,0.9950248756218906,96.83115407760044,418.38,92.07385948248286,20919.0,0.36
dqn,transfer-learning,75,1.0,1.0,87.31583132513829,387.02,93.22971414736827,19351.0,0.24
dqn,transfer-learning,76,1.0,0.9954337899543378,84.33476388773494,435.02,83.73684732541582,21751.0,0.5
dqn,transfer-learning,77,1.0,1.0,90.85725067379047,442.66,76.10587625144329,22133.0,0.44
dqn,transfer-learning,78,1.0,1.0,99.21826646338869,423.3,86.62938300599862,21165.0,0.4
dqn,transfer-learning,79,1.0,1.0,90.17299817572885,417.2,85.96231732567475,20860.0,0.36
dqn,transfer-learning,80,1.0,1.0,85.64817569569128,405.9,99.36241744241129,20295.0,0.46
dqn,transfer-learning,81,1.0,1.0,86.29971262988076,434.62,80.0467088642625,21731.0,0.52
dqn,transfer-learning,82,1.0,0.9894736842105263,85.5591023795832,418.18,87.34476286532582,20909.0,0.34
dqn,transfer-learning,83,1.0,0.9948717948717949,87.1167859829551,410.9,106.18761698051237,20545.0,0.48
dqn,transfer-learning,84,1.0,1.0,87.89301678745586,423.16,93.02244030340205,21158.0,0.5
dqn,transfer-learning,85,1.0,1.0,97.05336470210604,417.32,90.76484782116917,20866.0,0.48
dqn,transfer-learning,86,1.0,1.0,75.22628264110888,406.6,93.34495165781597,20330.0,0.36
dqn,transfer-learning,87,1.0,0.9947916666666666,89.4538182527722,426.56,87.53631474993678,21328.0,0.5
dqn,transfer-learning,88,1.0,1.0,89.5844272181276,404.14,93.40792471733863,20207.0,0.32
dqn,transfer-learning,89,1.0,1.0,86.31508790472266,396.58,95.62679331651773,19829.0,0.32
dqn,transfer-learning,90,1.0,1.0,99.61673754947007,432.48,86.53305495589532,21624.0,0.46
dqn,transfer-learning,91,1.0,0.9945652173913043,96.41747766872975,406.16,92.77550538800637,20308.0,0.34
dqn,transfer-learning,92,1.0,0.995260663507109,90.64308909122636,438.28,75.80871717685243,21914.0,0.44
dqn,transfer-learning,93,1.0,0.9951456310679612,84.74909793030248,407.18,87.02130543723186,20359.0,0.28
dqn,transfer-learning,94,1.0,0.9957446808510638,83.16535095819653,410.42,86.4606476959316,20521.0,0.3
dqn,transfer-learning,95,1.0,1.0,80.30323779275652,370.44,100.72540096718404,18522.0,0.2
dqn,transfer-learning,96,1.0,1.0,106.67550046753941,418.42,92.66263324555374,20921.0,0.4
dqn,transfer-learning,97,1.0,1.0,88.90249940243525,444.8,78.52184409449384,22240.0,0.54
dqn,transfer-learning,98,1.0,1.0,103.995961460049,423.8,91.792592293714,21190.0,0.46
dqn,transfer-learning,99,1.0,0.9951690821256038,94.32686997881356,419.18,79.55920814085569,20959.0,0.32
dqn,transfer-learning,100,1.0,1.0,98.83177829018356,416.54,90.75355860791353,20827.0,0.36
dqn,teacher-learning,0,1.0087072876883143,0.9488517745302714,11.954647631779032,9.4,0.916515138991168,470.0,0.0
dqn,teacher-learning,1,1.35055512701794,0.9468713105076741,9.177385248533485,26.62,4.353802935365817,1331.0,0.0
dqn,teacher-learning,2,1.9437751431138002,0.9650205761316872,14.816531307968138,133.62,9.384860148132203,6681.0,0.0
dqn,teacher-learning,3,1.9480351472131958,0.9712108382726503,26.323381241778197,500.0,0.0,25000.0,1.0
dqn,teacher-learning,4,1.880026328147151,0.9755409219190969,38.49492953623893,485.78,38.64313134309899,24289.0,0.8
dqn,teacher-learning,5,1.892966524843328,0.984179850124896,51.64058868758178,431.06,82.43601397447598,21553.0,0.54
dqn,teacher-learning,6,1.8196234308147052,0.9948837209302326,111.07892869486993,389.9,81.14733513800684,19495.0,0.24
dqn,teacher-learning,7,1.537689072993159,0.9934876989869754,107.52107886363493,418.42,87.05701350264665,20921.0,0.46
dqn,teacher-learning,8,1.188310900933673,1.0,89.5024670051055,437.24,78.92821041934246,21862.0,0.52
dqn,teacher-learning,9,1.125298548594525,1.0,85.65713980749065,407.76,78.10801751420912,20388.0,0.34
dqn,teacher-learning,10,1.1377092572383847,1.0,79.0055086686998,427.84,82.16017526758326,21392.0,0.5
dqn,teacher-learning,11,1.1026846996871973,0.9951923076923077,91.16793515266208,412.76,91.44365696974285,20638.0,0.46
dqn,teacher-learning,12,1.1305170385067946,1.0,93.78940025397327,434.96,80.59552344888642,21748.0,0.52
dqn,teacher-learning,13,1.1400120980875716,1.0,89.70659061629753,428.92,77.67466511031766,21446.0,0.48
dqn,teacher-learning,14,1.1119179449941,1.0,89.14706949754434,422.56,83.69854479021723,21128.0,0.46
dqn,teacher-learning,15,1.115207792798944,1.0,88.40227146402971,423.52,77.46153626155372,21176.0,0.44
dqn,teacher-learning,16,1.109199565374864,0.9951923076923077,91.03191747953022,407.54,82.57123227856054,20377.0,0.38
dqn,teacher-learning,17,1.1233379183860617,1.0,87.51004742313879,423.78,80.2987646231248,21189.0,0.48
dqn,teacher-learning,18,1.1028087864602087,1.0,79.48721658229077,438.94,78.07314775260441,21947.0,0.54
dqn,teacher-learning,19,1.1078453538322406,1.0,94.49763806572098,434.58,75.82904192985693,21729.0,0.46
dqn,teacher-learning,20,1.1189769353733732,1.0,78.00134614223013,421.72,82.40607744578067,21086.0,0.44
dqn,teacher-learning,21,1.074231595562766,0.9906976744186047,81.61005820363076,432.32,74.60655199109526,21616.0,0.46
dqn,teacher-learning,22,1.1013463397091545,0.9954337899543378,84.89316580267224,427.48,80.21626767682476,21374.0,0.48
dqn,teacher-learning,23,1.1096768349299089,0.9949748743718593,86.04906507336382,407.14,87.15434814167334,20357.0,0.42
dqn,teacher-learning,24,1.1099281944412984,1.0,84.37287715848025,426.22,86.23671839767559,21311.0,0.52
dqn,teacher-learning,25,1.1046485414130485,1.0,84.01349653478303,417.46,78.3712217590105,20873.0,0.42
dqn,teacher-learning,26,1.0804136440808767,0.9945054945054945,84.05576482312205,414.56,83.50884025059862,20728.0,0.42
dqn,teacher-learning,27,1.1123723041997733,1.0,84.75906795145875,438.42,73.08080185657516,21921.0,0.52
dqn,teacher-learning,28,1.1331051706595134,1.0,76.29233251120326,438.64,77.22635819459572,21932.0,0.5
dqn,teacher-learning,29,1.0911925175370225,1.0,86.06700877804457,425.98,82.1514430792302,21299.0,0.48
dqn,teacher-learning,30,1.1233379183860617,1.0,84.59494311127585,424.16,83.92791192446052,21208.0,0.46
dqn,teacher-learning,31,1.1453950444132774,0.9908256880733946,78.72922964185538,442.94,72.72919908812416,22147.0,0.54
dqn,teacher-learning,32,1.1062446380999684,0.9913793103448276,88.86070222544947,430.08,80.45093908712316,21504.0,0.48
dqn,teacher-learning,33,1.097473571044616,1.0,80.34439868466252,428.66,83.51469571279057,21433.0,0.52
dqn,teacher-learning,34,1.0955596297455619,0.9949494949494949,91.0269762213378,408.28,86.75253079881878,20414.0,0.38
dqn,teacher-learning,35,1.1286681715575622,1.0,98.36281614512671,425.78,83.51988745203145,21289.0,0.46
dqn,teacher-learning,36,1.13731315569585,1.0,75.59379868745847,424.2,78.8935992333979,21210.0,0.44
dqn,teacher-learning,37,1.0921167004702788,0.995260663507109,83.04024084743492,420.22,79.05524397533664,21011.0,0.4
dqn,teacher-learning,38,1.085055027790695,1.0,83.29566855485344,435.1,83.94170596312658,21755.0,0.56
dqn,teacher-learning,39,1.1021886317115415,1.0,82.29241520334666,424.76,77.19004080838408,21238.0,0.42
dqn,teacher-learning,40,1.0901243631671447,0.9948979591836735,87.77307331978298,414.48,82.26402372848048,20724.0,0.42
dqn,teacher-learning,41,1.1221031418887972,1.0,80.41636898045074,399.02,86.71043535815052,19951.0,0.34
dqn,teacher-learning,42,1.078867409397155,1.0,93.91528310131424,432.98,86.74986801142695,21649.0,0.56
dqn,teacher-learning,43,1.1196928842374663,1.0,86.83374689600812,444.36,74.59564598553993,22218.0,0.52
dqn,teacher-learning,44,1.0923358152391993,0.995475113122172,84.10475373009542,424.36,81.41787518720936,21218.0,0.44
dqn,teacher-learning,45,1.1152839421873222,1.0,87.4105737310996,424.94,81.71276766821693,21247.0,0.48
dqn,teacher-learning,46,1.1090489339550043,1.0,83.17259404395176,428.46,74.6148001404547,21423.0,0.4
dqn,teacher-learning,47,1.106094808126411,1.0,86.21882857009831,422.68,86.32900787105109,21134.0,0.46
dqn,teacher-learning,48,1.121871923437965,1.0,90.74345375838413,417.7,80.72230175112699,20885.0,0.38
dqn,teacher-learning,49,1.1109851490760685,0.989247311827957,71.36866539315416,434.66,76.33494874564336,21733.0,0.5
dqn,teacher-learning,50,1.070266256033899,0.9948186528497409,78.04993529785915,400.86,79.64822910774602,20043.0,0.3
dqn,teacher-learning,51,1.1138388797963268,1.0,91.05404109648293,426.34,82.63331289498201,21317.0,0.46
dqn,teacher-learning,52,1.1434438662404032,1.0,81.85836792900284,423.18,74.40233598483316,21159.0,0.38
dqn,teacher-learning,53,1.0848388239461568,1.0,84.30804469325568,436.74,80.189228703112,21837.0,0.54
dqn,teacher-learning,54,1.1582555253516134,1.0,89.02498750350937,418.38,84.26194633403621,20919.0,0.46
dqn,teacher-learning,55,1.1057952699043148,1.0,90.32113595388402,409.0,84.36397335355892,20450.0,0.38
