agent_name,evaluation,curriculum_name,aar,ses,learning_stability,mean_reward,std_reward,total_reward,success_rate
ppo,0,baseline,0.0004479283314669653,0,4.534313619501853,-1.2,7.652450587883597,-6.0,0.0
ppo,1,baseline,8.3986562150056e-05,0,2.6532998322843193,-2.4,1.4966629547095767,-12.0,0.0
ppo,2,baseline,0.00016797312430011198,0,3.762977544445356,-0.2,6.99714227381436,-1.0,0.0
ppo,3,baseline,0.000587905935050392,0,4.069397989875161,1.6,5.314132102234569,8.0,0.0
ppo,4,baseline,0.0,0,9.316651759081692,1.0,5.89915248150105,5.0,0.0
ppo,5,baseline,-0.00039193729003359466,0,4.445222154178574,-2.2,10.047885349664377,-11.0,0.0
ppo,6,baseline,8.398656215005598e-05,0,4.31740662898458,0.0,5.89915248150105,0.0,0.0
ppo,7,baseline,5.5991041433370664e-05,0,0.7999999999999999,-2.6,3.3823069050575527,-13.0,0.0
ppo,8,baseline,0.00036394176931690933,0,7.418894796396563,0.8,2.785677655436824,4.0,0.0
ppo,9,baseline,-0.0003079507278835387,0,4.833218389437829,3.6,3.6110940170535573,18.0,0.0
ppo,10,baseline,5.5991041433370664e-05,0,3.261901286060018,0.4,2.8705400188814645,2.0,0.0
ppo,0,transfer-learning,-0.000980254866265229,0,9.444575162494075,1.0,6.324555320336759,5.0,0.0
ppo,1,transfer-learning,-0.00033604032483898065,0,4.409081537009721,-0.2,5.491812087098392,-1.0,0.0
ppo,2,transfer-learning,-5.6006720806496785e-05,0,0.7999999999999999,-3.6,5.0039984012787215,-18.0,0.0
ppo,3,transfer-learning,2.799944001119978e-05,0,0.7483314773547883,1.0,2.1908902300206643,5.0,0.0
ppo,4,transfer-learning,-0.001007838745800672,0,8.44748483277715,-4.8,4.955804677345547,-24.0,0.0
ppo,5,transfer-learning,-0.000251959686450168,0,6.04648658313239,-2.4,2.8705400188814645,-12.0,0.0
ppo,6,transfer-learning,-0.00013997760358342663,0,3.847076812334269,1.0,2.6076809620810595,5.0,0.0
ppo,7,transfer-learning,0.00019596864501679736,0,3.6110940170535577,-0.2,5.035871324805668,-1.0,0.0
ppo,8,transfer-learning,0.00019596864501679733,0,5.161395160225576,-6.6,9.520504188329523,-33.0,0.0
ppo,9,transfer-learning,-0.00036394176931690933,0,4.758150901348127,2.2,4.261455150532504,11.0,0.0
ppo,10,transfer-learning,-0.00036394176931690933,0,7.49933330370107,-3.6,4.6303347611160905,-18.0,0.0
ppo,0,teacher-learning,-0.000251959686450168,0,4.261455150532504,-3.0,3.286335345030997,-15.0,0.0
ppo,1,teacher-learning,2.7995520716685315e-05,0,3.54400902933387,-2.6,3.826225293941799,-13.0,0.0
ppo,2,teacher-learning,-0.00019596864501679728,0,3.32264954516723,5.2,8.158431221748456,26.0,0.0
ppo,3,teacher-learning,0.000167973124300112,0,5.30659966456864,2.8,3.059411708155671,14.0,0.0
ppo,4,teacher-learning,5.599104143337067e-05,0,4.029888335921977,-2.0,3.521363372331802,-10.0,0.0
ppo,5,teacher-learning,-0.0005599104143337066,0,9.444575162494075,-1.0,2.5298221281347035,-5.0,0.0
ppo,6,teacher-learning,-0.001007838745800672,0,10.244998779892558,2.4,3.2,12.0,0.0
ppo,7,teacher-learning,2.7995520716685332e-05,0,1.1661903789690602,-1.8,4.707440918375927,-9.0,0.0
ppo,8,teacher-learning,-0.000335946248600224,0,8.957678270623477,-4.2,6.273754856543249,-21.0,0.0
ppo,9,teacher-learning,-0.0011478163493840985,0,13.555810562264433,-0.2,1.7204650534085253,-1.0,0.0
ppo,10,teacher-learning,-8.398656215005598e-05,0,7.445804187594515,-1.4,2.244994432064365,-7.0,0.0
ppo,0,one-pass,-0.00016804369135975356,0,4.445222154178574,-7.0,9.612491872558333,-35.0,0.0
ppo,1,one-pass,-0.00028003360403248387,0,2.9664793948382653,-11.2,13.673331708109767,-56.0,0.0
ppo,2,one-pass,-0.001623967520649587,0,8.5463442476886,-7.4,6.887670143089026,-37.0,0.0
ppo,3,one-pass,-0.00041993281075028,0,4.049691346263317,-6.2,6.764613810115105,-31.0,0.0
ppo,4,one-pass,-0.0007837648705388384,0,3.4985711369071804,-6.6,8.089499366462675,-33.0,0.0
ppo,5,one-pass,-0.0013713965855023788,0,5.1536394906900505,-4.6,4.31740662898458,-23.0,0.0
ppo,6,one-pass,-0.0006995942353435008,0,4.560701700396552,-2.2,1.469693845669907,-11.0,0.0
ppo,7,one-pass,-0.000503919372900336,0,5.642694391866353,-5.4,2.8705400188814645,-27.0,0.0
ppo,8,one-pass,-8.396305625524768e-05,0,3.8781438859330635,-1.8,2.227105745132009,-9.0,0.0
ppo,9,one-pass,-0.0003076923076923077,0,1.16619037896906,-5.4,5.571355310873647,-27.0,0.0
ppo,10,one-pass,-0.001090909090909091,0,6.43117407632541,-3.4,3.4985711369071804,-17.0,0.0
ppo,0,root-p,-0.00013995801259622114,0,1.7888543819998317,2.6,5.748043145279966,13.0,0.0
ppo,1,root-p,0.0006438068579426173,0,5.1613951602255765,-1.6,9.264987857520376,-8.0,0.0
ppo,2,root-p,0.000615815255423373,0,7.709734106958554,-1.0,4.898979485566356,-5.0,0.0
ppo,3,root-p,-0.0002519244226731981,0,2.7129319932501077,-1.6,4.586937976471886,-8.0,0.0
ppo,4,root-p,0.000615815255423373,0,4.127953488110059,-0.4,4.409081537009721,-2.0,0.0
ppo,5,root-p,0.0005038488453463962,0,4.317406628984581,0.2,3.815756805667783,1.0,0.0
ppo,6,root-p,-0.0008957312806158153,0,6.1838499334961226,-1.0,6.29285308902091,-5.0,0.0
