agent_name,evaluation,curriculum_name,aar,ses,learning_stability,mean_reward,std_reward,total_reward,success_rate
dqn,33,baseline,1.0,1.0,38.82318894681373,232.6,16.776173580408614,2326.0,0.0
dqn,34,baseline,1.0,1.0,19.65222633698279,199.4,24.82015310186462,1994.0,0.0
dqn,35,baseline,1.0,1.0,10.319399207318224,262.6,13.335666462535722,2626.0,0.0
dqn,36,baseline,1.0,1.0,31.9931242613159,172.8,9.293008124391154,1728.0,0.0
dqn,37,baseline,1.0,1.0,19.51537855128616,185.8,24.436857408431226,1858.0,0.0
dqn,38,baseline,1.0,1.0,11.991663771137015,139.9,6.640030120413611,1399.0,0.0
dqn,39,baseline,1.0,0.9090909090909091,16.85941873256608,135.7,4.775981574503821,1357.0,0.0
dqn,40,baseline,1.0,1.0,13.03687079018581,175.4,15.324490203592418,1754.0,0.0
dqn,41,baseline,1.0,1.0,7.95989949685296,168.8,19.119623427254,1688.0,0.0
dqn,42,baseline,1.0,1.0,17.56160584912439,180.0,12.657013865837392,1800.0,0.0
dqn,43,baseline,1.0,1.0,11.258774356030056,179.9,12.652667702899654,1799.0,0.0
dqn,44,baseline,1.0,1.0,12.367699866992245,105.0,5.9833101206606365,1050.0,0.0
dqn,45,baseline,1.0,1.0,15.042938542718309,169.1,17.85749142516944,1691.0,0.0
dqn,46,baseline,1.0,1.0,39.603535195737265,173.9,28.486663546298292,1739.0,0.0
dqn,47,baseline,1.0,1.0,78.9458041950299,115.4,3.4409301068170506,1154.0,0.0
dqn,48,baseline,1.0,1.0,47.15771410914655,183.9,25.734995628521098,1839.0,0.0
dqn,49,baseline,1.0,1.0,64.47294006015237,56.8,5.546169849544818,568.0,0.0
dqn,50,baseline,1.0,1.0,52.90264643663869,46.6,5.517245689653488,466.0,0.0
dqn,51,baseline,1.0,1.0,50.48970192029262,51.6,2.4166091947189146,516.0,0.0
dqn,52,baseline,1.0,1.0,70.56939846704093,43.2,5.723635208501674,432.0,0.0
dqn,53,baseline,1.0,1.0,40.531592616130936,47.8,3.124099870362662,478.0,0.0
dqn,54,baseline,1.0,1.0,39.40114211542605,30.4,3.903844259188627,304.0,0.0
dqn,55,baseline,1.0,0.9090909090909091,88.48502698197024,48.4,3.954743986657038,484.0,0.0
dqn,56,baseline,1.0,0.9285714285714286,57.30479910094791,214.6,22.240503591420765,2146.0,0.0
dqn,57,baseline,1.0,1.0,97.64225519722494,360.3,15.931415505221123,3603.0,0.0
dqn,58,baseline,1.0,1.0,90.12236126511554,210.5,8.969392398596462,2105.0,0.0
dqn,59,baseline,1.0,1.0,116.63001328989036,138.9,6.1392181912683315,1389.0,0.0
dqn,60,baseline,1.0,1.0,15.778466338652816,178.5,8.72066511224918,1785.0,0.0
dqn,61,baseline,1.0,1.0,9.000555538409838,168.4,11.749042514179612,1684.0,0.0
dqn,62,baseline,1.0,1.0,8.324061508662703,136.3,4.450842616853577,1363.0,0.0
dqn,63,baseline,1.0,1.0,11.4564392373896,500.0,0.0,5000.0,0.0
dqn,64,baseline,1.0,1.0,15.177615095923338,190.5,6.786015030929419,1905.0,0.0
dqn,65,baseline,1.0,1.0,33.281225938958436,179.3,13.675159962501352,1793.0,0.0
dqn,66,baseline,1.0,0.9615384615384616,37.7837266557972,238.8,17.92093747547823,2388.0,0.0
dqn,67,baseline,1.0,1.0,69.11005715523609,202.9,13.560604706280618,2029.0,0.0
dqn,68,baseline,1.0,1.0,86.11945192579897,438.3,96.47388247603597,4383.0,0.0
dqn,69,baseline,1.0,1.0,98.04432670991218,500.0,0.0,5000.0,0.0
dqn,70,baseline,1.0,1.0,59.8447992727856,257.6,21.41121201613771,2576.0,0.0
dqn,71,baseline,1.0,1.0,63.23480054526938,481.0,57.0,4810.0,0.0
dqn,72,baseline,1.0,1.0,25.7285833267205,185.1,11.370576062803503,1851.0,0.0
dqn,73,baseline,1.0,0.95,12.161003248087717,238.8,19.666214684071768,2388.0,0.0
dqn,74,baseline,1.0,0.9565217391304348,28.909514004908488,188.5,11.342398335449166,1885.0,0.0
dqn,75,baseline,1.0,1.0,116.03344345489364,500.0,0.0,5000.0,0.0
dqn,76,baseline,1.0,1.0,44.72314836860213,496.9,6.670082458260917,4969.0,0.0
dqn,77,baseline,1.0,1.0,24.3,500.0,0.0,5000.0,0.0
dqn,78,baseline,1.0,1.0,45.686869010690586,459.7,120.89999999999999,4597.0,0.0
dqn,79,baseline,1.0,1.0,141.88604582551451,500.0,0.0,5000.0,0.0
dqn,80,baseline,1.0,1.0,166.693251213119,500.0,0.0,5000.0,0.0
dqn,81,baseline,1.0,1.0,111.56146288033337,149.8,4.853864439804639,1498.0,0.0
dqn,82,baseline,1.0,0.9666666666666667,100.04803846153106,382.8,21.432685319390103,3828.0,0.0
dqn,83,baseline,1.0,1.0,124.95519196896142,446.4,64.7552314488953,4464.0,0.0
dqn,84,baseline,1.0,1.0,125.79113641270597,317.6,28.118321429274545,3176.0,0.0
dqn,85,baseline,1.0,1.0,155.37918135966606,233.1,22.402901597784158,2331.0,0.0
dqn,86,baseline,1.0,1.0,60.46982718678796,62.9,23.312871980946493,629.0,0.0
dqn,87,baseline,1.0,1.0,40.262141026030896,30.4,4.903060268852505,304.0,0.0
dqn,88,baseline,1.0,1.0,50.20368512370382,25.1,6.594694837519018,251.0,0.0
dqn,89,baseline,1.0,1.0,38.523888692602156,20.1,4.968903299521937,201.0,0.0
dqn,90,baseline,1.0,1.0,43.287873590648914,140.8,6.193545026880809,1408.0,0.0
dqn,91,baseline,1.0,1.0,48.56500797899657,96.9,19.856736892047497,969.0,0.0
dqn,92,baseline,1.0,1.0,108.32751266414272,457.5,85.88509765960565,4575.0,0.0
dqn,93,baseline,1.0,1.0,101.11893986786058,490.5,12.36325199937298,4905.0,0.0
dqn,94,baseline,1.0,1.0,34.057157837964105,177.5,10.547511554864494,1775.0,0.0
dqn,95,baseline,1.0,1.0,13.622040963086258,139.8,3.655133376499413,1398.0,0.0
dqn,96,baseline,1.0,1.0,12.569805089976535,190.9,8.055432949258531,1909.0,0.0
dqn,97,baseline,1.0,1.0,18.965494984312958,153.0,13.099618315050252,1530.0,0.0
dqn,98,baseline,1.0,1.0,23.4571950582332,170.2,4.512205669071391,1702.0,0.0
dqn,99,baseline,1.0,1.0,56.161908799470126,167.9,8.94930164873215,1679.0,0.0
dqn,100,baseline,1.0,1.0,108.95177832417423,237.9,19.81136037731887,2379.0,0.0
dqn,101,baseline,1.0,1.0,101.42701809675764,488.5,9.851395840184273,4885.0,0.0
dqn,102,baseline,1.0,1.0,27.89551935347324,469.1,17.84068384339569,4691.0,0.0
dqn,103,baseline,1.0,1.0,89.56316207012792,277.1,13.299999999999999,2771.0,0.0
dqn,104,baseline,1.0,1.0,59.544605129264234,390.9,30.425154066988718,3909.0,0.0
dqn,105,baseline,1.0,1.0,59.05793765447622,375.2,36.49876710246526,3752.0,0.0
dqn,106,baseline,1.0,1.0,92.1422812828074,414.9,28.02659451306919,4149.0,0.0
dqn,107,baseline,1.0,1.0,87.36503877410001,232.3,16.88223918797504,2323.0,0.0
dqn,108,baseline,1.0,1.0,116.6297131952231,437.0,37.66696165076233,4370.0,0.0
dqn,109,baseline,1.0,1.0,56.29884545885466,480.4,17.872884490199112,4804.0,0.0
dqn,110,baseline,1.0,1.0,69.25893444170218,423.7,112.09553960796121,4237.0,0.0
dqn,111,baseline,1.0,1.0,113.54210672697597,110.6,5.295280917949491,1106.0,0.0
dqn,112,baseline,1.0,1.0,112.6996450748626,498.4,4.8,4984.0,0.0
dqn,113,baseline,1.0,1.0,144.53221094275145,164.4,17.692936443677176,1644.0,0.0
dqn,114,baseline,1.0,1.0,121.20400158410612,146.2,5.758472019555186,1462.0,0.0
dqn,115,baseline,1.0,1.0,22.865694828716663,149.5,6.407027391856539,1495.0,0.0
dqn,116,baseline,1.0,1.0,23.855607307297795,140.3,27.247201691182894,1403.0,0.0
dqn,117,baseline,1.0,1.0,21.103554203024665,145.4,5.499090833947008,1454.0,0.0
dqn,118,baseline,1.0,1.0,85.46016615944531,117.0,14.303845636750978,1170.0,0.0
dqn,119,baseline,1.0,1.0,33.85498486190771,126.8,21.084591530309524,1268.0,0.0
dqn,120,baseline,1.0,1.0,43.37787454451866,149.7,10.159232254457025,1497.0,0.0
dqn,121,baseline,1.0,1.0,130.194508332725,178.0,16.407315441594946,1780.0,0.0
dqn,122,baseline,1.0,1.0,41.44984921564854,143.3,4.382921400162225,1433.0,0.0
dqn,123,baseline,1.0,1.0,25.299011838409818,391.0,38.62382684302528,3910.0,0.0
dqn,124,baseline,1.0,1.0,19.25850461484484,197.6,13.215142829345433,1976.0,0.0
dqn,125,baseline,1.0,1.0,22.4240941846042,384.0,96.16860194470958,3840.0,0.0
dqn,126,baseline,1.0,1.0,26.355454843352636,253.6,34.54041111509821,2536.0,0.0
dqn,127,baseline,1.0,1.0,126.56891403500308,242.1,9.038252043398655,2421.0,0.0
dqn,128,baseline,1.0,0.9642857142857143,140.61326395472085,143.7,8.307225770376053,1437.0,0.0
dqn,129,baseline,1.0,1.0,13.840520221436766,182.1,5.3,1821.0,0.0
dqn,130,baseline,1.0,0.9166666666666666,19.135307679783985,500.0,0.0,5000.0,0.0
dqn,131,baseline,1.0,1.0,13.046455457326331,451.6,99.34908152569906,4516.0,0.0
dqn,132,baseline,1.0,1.0,99.07047996249943,434.0,28.95513771336617,4340.0,0.0
dqn,133,baseline,1.0,1.0,106.8363234110946,500.0,0.0,5000.0,0.0
dqn,134,baseline,1.0,1.0,124.88570774912554,143.3,9.154780172128657,1433.0,0.0
dqn,135,baseline,1.0,1.0,68.98231657461207,77.9,37.176471053611316,779.0,0.0
dqn,136,baseline,1.0,1.0,187.75944716578178,279.9,15.839507568103246,2799.0,0.0
dqn,137,baseline,1.0,1.0,136.51373557265217,401.1,81.97615506962984,4011.0,0.0
dqn,138,baseline,1.0,1.0,174.4689084049075,102.4,28.87282459337846,1024.0,0.0
dqn,139,baseline,1.0,1.0,60.465279293161295,113.9,34.99271352724736,1139.0,0.0
dqn,140,baseline,1.0,1.0,80.30068492858575,116.2,26.244237462726936,1162.0,0.0
dqn,141,baseline,1.0,1.0,111.88319802365322,313.6,124.6043337930106,3136.0,0.0
dqn,142,baseline,1.0,1.0,108.4872803604183,447.9,69.76596591462058,4479.0,0.0
dqn,143,baseline,1.0,1.0,103.19573634603321,263.7,35.47125596874179,2637.0,0.0
dqn,144,baseline,1.0,1.0,68.24140971580233,362.9,37.20873553347386,3629.0,0.0
dqn,145,baseline,1.0,1.0,133.13151392514095,178.6,21.481154531356083,1786.0,0.0
dqn,146,baseline,1.0,1.0,90.11858853754867,192.2,19.833305322109073,1922.0,0.0
dqn,147,baseline,1.0,1.0,85.84544251152765,356.2,16.197530676001204,3562.0,0.0
dqn,148,baseline,1.0,1.0,126.47470102751775,225.1,96.04837322932647,2251.0,0.0
dqn,149,baseline,1.0,1.0,129.95830100459148,180.7,18.1,1807.0,0.0
dqn,150,baseline,1.0,1.0,22.914842351628778,407.3,76.64469975151576,4073.0,0.0
dqn,151,baseline,1.0,1.0,13.30413469565007,372.5,24.03018934590404,3725.0,0.0
dqn,152,baseline,1.0,1.0,142.99821677209823,142.4,8.56971411425142,1424.0,0.0
dqn,153,baseline,1.0,1.0,152.36128117077513,327.6,39.0773591738234,3276.0,0.0
dqn,154,baseline,1.0,1.0,98.11325088895995,500.0,0.0,5000.0,0.0
dqn,155,baseline,1.0,1.0,120.88113996815218,199.1,16.579806995257815,1991.0,0.0
dqn,156,baseline,1.0,1.0,89.05593747752027,496.6,8.946507698538015,4966.0,0.0
dqn,157,baseline,1.0,1.0,100.48701408639826,248.8,23.72256309929431,2488.0,0.0
dqn,158,baseline,1.0,1.0,31.289614890567126,180.4,10.403845442911962,1804.0,0.0
dqn,159,baseline,1.0,1.0,100.58508835806627,186.1,6.670082458260917,1861.0,0.0
dqn,160,baseline,1.0,1.0,19.39097728326244,157.4,9.499473669630333,1574.0,0.0
dqn,161,baseline,1.0,1.0,37.05455437594682,135.2,5.67097875150313,1352.0,0.0
dqn,162,baseline,1.0,0.96,13.826062346163496,145.4,6.529931086925803,1454.0,0.0
dqn,163,baseline,1.0,1.0,22.535305633605237,140.0,6.618156843109719,1400.0,0.0
dqn,164,baseline,1.0,1.0,24.73641041056685,126.4,7.28285658241325,1264.0,0.0
dqn,165,baseline,1.0,1.0,31.94197864879381,143.7,7.9,1437.0,0.0
dqn,166,baseline,1.0,1.0,14.909393012460297,123.4,6.118823416311343,1234.0,0.0
dqn,167,baseline,1.0,1.0,10.783784122468328,123.4,3.4409301068170506,1234.0,0.0
dqn,168,baseline,1.0,1.0,25.949181104612915,148.8,6.20966987850401,1488.0,0.0
dqn,169,baseline,1.0,0.9166666666666666,31.303194725139477,97.8,23.667699507979226,978.0,0.0
dqn,170,baseline,1.0,1.0,30.268795813510653,169.4,11.95156893466293,1694.0,0.0
dqn,171,baseline,1.0,1.0,14.74584687293341,137.2,8.715503427800371,1372.0,0.0
dqn,172,baseline,1.0,1.0,64.23900684163789,157.6,8.345058418010026,1576.0,0.0
dqn,173,baseline,1.0,1.0,137.27494308867878,500.0,0.0,5000.0,0.0
dqn,174,baseline,1.0,1.0,85.03346400094495,500.0,0.0,5000.0,0.0
dqn,175,baseline,1.0,1.0,93.91804938349178,284.1,44.19604054663721,2841.0,0.0
dqn,176,baseline,1.0,1.0,91.65129568096677,207.9,59.14465318183885,2079.0,0.0
dqn,177,baseline,1.0,0.9629629629629629,130.2560555214229,482.4,22.694492724006857,4824.0,0.0
dqn,178,baseline,1.0,1.0,29.08625104753103,110.7,13.653204751998704,1107.0,0.0
dqn,179,baseline,1.0,1.0,21.814903162746333,114.9,15.546382215808281,1149.0,0.0
dqn,180,baseline,1.0,1.0,41.50180718956706,143.2,16.61204382368407,1432.0,0.0
dqn,181,baseline,1.0,1.0,112.37032526427963,433.4,97.2791858518563,4334.0,0.0
dqn,182,baseline,1.0,1.0,31.608384963487143,272.7,24.298353853707866,2727.0,0.0
dqn,183,baseline,1.0,1.0,81.75750730055313,418.7,109.81352375732234,4187.0,0.0
dqn,184,baseline,1.0,1.0,25.052943938786914,446.1,107.85216734029966,4461.0,0.0
dqn,185,baseline,1.0,1.0,31.959974968701086,379.2,120.12809829511163,3792.0,0.0
dqn,186,baseline,1.0,1.0,117.49059536831022,362.5,114.06160616088133,3625.0,0.0
dqn,187,baseline,1.0,1.0,107.30447334570913,337.0,107.66707946257296,3370.0,0.0
dqn,188,baseline,1.0,1.0,80.69628244225382,350.1,94.13442515891836,3501.0,0.0
dqn,189,baseline,1.0,0.9666666666666667,94.89973656443942,183.7,5.119570294468081,1837.0,0.0
dqn,190,baseline,1.0,1.0,85.7275335000372,409.1,48.57458183041827,4091.0,0.0
dqn,191,baseline,1.0,1.0,113.62323706003099,361.3,80.60527278038329,3613.0,0.0
dqn,192,baseline,1.0,1.0,23.970815588961507,203.6,13.908270920570969,2036.0,0.0
dqn,193,baseline,1.0,1.0,17.5445148123281,314.8,100.43087174768523,3148.0,0.0
dqn,194,baseline,1.0,1.0,29.296586831916105,210.1,13.095419046368848,2101.0,0.0
dqn,195,baseline,1.0,1.0,25.858074174230378,141.5,8.546929273136639,1415.0,0.0
dqn,196,baseline,1.0,1.0,23.935120638927224,170.5,15.5,1705.0,0.0
dqn,197,baseline,1.0,1.0,36.81249787775885,172.1,8.407734534343957,1721.0,0.0
dqn,198,baseline,1.0,1.0,30.96707929398573,124.6,9.666436778875658,1246.0,0.0
dqn,199,baseline,1.0,1.0,28.15759222660915,148.9,5.872818744010409,1489.0,0.0
dqn,200,baseline,1.0,1.0,12.018319350058892,132.2,4.166533331199931,1322.0,0.0
dqn,0,one-pass,2.0,0.935251798561151,6.6000000000000005,12.1,3.1128764832546763,121.0,0.0
dqn,1,one-pass,2.0,0.9292035398230089,3.0397368307141326,10.1,7.6478755219995564,101.0,0.0
dqn,2,one-pass,1.9882295847750868,0.9183673469387755,6.067124524847006,7.6,0.4898979485566356,76.0,0.0
dqn,3,one-pass,1.9941147923875433,0.9206349206349206,3.2015621187164243,8.0,0.6324555320336759,80.0,0.0
dqn,4,one-pass,2.0,0.8985507246376812,1.9390719429665315,7.6,0.4898979485566356,76.0,0.0
dqn,5,one-pass,1.98234437716263,0.9069767441860465,2.570992026436488,8.4,1.3564659966250536,84.0,0.0
dqn,6,one-pass,1.9882295847750868,0.9230769230769231,2.08806130178211,7.4,0.6633249580710799,74.0,0.0
dqn,7,one-pass,2.0,0.8974358974358975,4.044749683231338,7.9,0.5385164807134504,79.0,0.0
dqn,8,one-pass,2.0,0.868421052631579,3.9,7.8,0.7483314773547882,78.0,0.0
dqn,9,one-pass,1.9882295847750868,0.8064516129032258,2.118962010041709,7.6,0.66332495807108,76.0,0.0
dqn,10,one-pass,1.9764591695501732,0.8837209302325582,4.404543109109048,7.7,0.45825756949558405,77.0,0.0
dqn,11,one-pass,1.9882295847750868,0.92,2.2271057451320084,7.9,0.5385164807134504,79.0,0.0
dqn,12,one-pass,1.98234437716263,0.8636363636363636,1.3564659966250536,7.7,0.45825756949558405,77.0,0.0
dqn,13,one-pass,1.9882295847750868,0.84,4.182104733265297,7.8,0.6,78.0,0.0
dqn,14,one-pass,1.9882295847750868,0.9310344827586207,2.315167380558045,8.5,1.118033988749895,85.0,0.0
dqn,15,one-pass,2.0,0.9375,2.7658633371878665,9.4,1.0198039027185568,94.0,0.0
dqn,16,one-pass,2.0,0.8888888888888888,1.9000000000000001,9.1,1.1357816691600546,91.0,0.0
dqn,17,one-pass,1.98234437716263,0.9375,3.4655446902326914,9.9,0.7000000000000001,99.0,0.0
dqn,18,one-pass,1.9941147923875433,0.8181818181818182,4.539823785126467,8.6,1.42828568570857,86.0,0.0
dqn,19,one-pass,1.9764591695501732,1.0,11.0131739294356,44.8,4.6,448.0,0.0
dqn,20,one-pass,2.0,1.0,22.862414570644106,18.4,11.60344776348823,184.0,0.0
dqn,21,one-pass,2.0,0.9565217391304348,22.93468988235943,50.4,3.5832945734337835,504.0,0.0
dqn,22,one-pass,2.0,1.0,14.681961721786363,53.7,4.796873982084582,537.0,0.0
dqn,23,one-pass,2.0,1.0,15.995311813153252,91.8,4.377213725647858,918.0,0.0
dqn,24,one-pass,2.0,1.0,27.262428358456994,94.5,7.074602462329597,945.0,0.0
dqn,25,one-pass,2.0,1.0,41.42330262062647,121.1,14.909393012460297,1211.0,0.0
dqn,26,one-pass,2.0,0.9230769230769231,31.25715917993828,123.5,17.264124652005965,1235.0,0.0
dqn,27,one-pass,2.0,1.0,14.326199775236978,80.8,4.770744176750625,808.0,0.0
dqn,28,one-pass,2.0,1.0,16.38932579455299,79.5,3.905124837953327,795.0,0.0
dqn,29,one-pass,2.0,1.0,51.262169286911764,186.1,45.43225726287436,1861.0,0.0
dqn,30,one-pass,2.0,1.0,69.49503579393279,160.4,17.539669324134934,1604.0,0.0
dqn,31,one-pass,2.0,1.0,15.76356558650358,93.7,6.3095166217389425,937.0,0.0
dqn,32,one-pass,2.0,1.0,9.848857801796104,104.9,5.3188344587888805,1049.0,0.0
dqn,33,one-pass,2.0,1.0,8.520563361656317,126.0,7.54983443527075,1260.0,0.0
dqn,34,one-pass,2.0,1.0,12.565428763078481,133.4,6.374950980203691,1334.0,0.0
dqn,35,one-pass,2.0,1.0,19.51947745202212,145.0,8.258329128825032,1450.0,0.0
dqn,36,one-pass,2.0,1.0,14.477568856683085,252.9,78.92331721360931,2529.0,0.0
dqn,37,one-pass,2.0,0.9,12.375782803523986,131.4,10.461357464497617,1314.0,0.0
dqn,38,one-pass,2.0,1.0,14.453027364535085,243.6,39.759778671416164,2436.0,0.0
dqn,39,one-pass,2.0,1.0,25.955538907909425,161.6,9.8,1616.0,0.0
dqn,40,one-pass,2.0,1.0,9.353608929178085,140.5,6.974955196988724,1405.0,0.0
dqn,41,one-pass,2.0,1.0,11.137324633860683,136.3,5.23545604508337,1363.0,0.0
dqn,42,one-pass,2.0,0.9090909090909091,9.9,136.4,5.425863986500215,1364.0,0.0
dqn,43,one-pass,2.0,1.0,5.295280917949491,139.7,9.360021367496978,1397.0,0.0
dqn,44,one-pass,2.0,1.0,7.2277243998370615,116.8,4.853864439804639,1168.0,0.0
dqn,45,one-pass,2.0,1.0,7.576278769950324,119.0,3.872983346207417,1190.0,0.0
dqn,46,one-pass,2.0,1.0,6.726812023536855,147.3,8.283115355951528,1473.0,0.0
dqn,47,one-pass,2.0,1.0,11.823705003085962,167.7,7.937883848986454,1677.0,0.0
dqn,48,one-pass,2.0,1.0,13.879841497654072,115.2,4.791659420284375,1152.0,0.0
dqn,49,one-pass,2.0,0.9444444444444444,12.905812643921342,179.0,10.890362712049585,1790.0,0.0
dqn,50,one-pass,2.0,1.0,24.178709642989634,146.3,4.050925820105818,1463.0,0.0
dqn,51,one-pass,2.0,1.0,10.934349546269317,170.1,5.430469592954186,1701.0,0.0
dqn,52,one-pass,2.0,1.0,22.437691503361034,113.3,2.7946377224964243,1133.0,0.0
dqn,53,one-pass,2.0,1.0,23.016515809305282,156.7,8.764131445842194,1567.0,0.0
dqn,54,one-pass,2.0,1.0,27.13005713226568,110.2,2.4413111231467406,1102.0,0.0
dqn,55,one-pass,2.0,1.0,16.658031096140984,129.1,4.0853396431631,1291.0,0.0
dqn,56,one-pass,2.0,1.0,8.5463442476886,128.3,2.368543856465402,1283.0,0.0
dqn,57,one-pass,2.0,1.0,12.642784503423286,131.4,5.607138307550475,1314.0,0.0
dqn,58,one-pass,2.0,0.9473684210526315,17.78876049644831,107.9,4.7,1079.0,0.0
dqn,59,one-pass,2.0,1.0,38.059952706223896,132.2,4.812483766206386,1322.0,0.0
dqn,60,one-pass,2.0,1.0,35.86363060260352,147.0,5.531726674375733,1470.0,0.0
dqn,61,one-pass,2.0,1.0,28.51245341951478,204.4,12.99384469662463,2044.0,0.0
dqn,62,one-pass,2.0,1.0,70.26407332342752,113.7,23.341165352226955,1137.0,0.0
dqn,63,one-pass,2.0,1.0,95.9312774855,164.3,10.479026672358458,1643.0,0.0
dqn,64,one-pass,2.0,0.9583333333333334,45.10831408953343,155.1,8.734414691323055,1551.0,0.0
dqn,65,one-pass,2.0,1.0,21.784398086704165,134.5,4.318564576337836,1345.0,0.0
dqn,66,one-pass,2.0,1.0,12.001666550941998,127.0,5.744562646538029,1270.0,0.0
dqn,67,one-pass,2.0,1.0,7.876547467006087,157.1,7.381734213584231,1571.0,0.0
dqn,68,one-pass,2.0,1.0,7.042726744663604,155.2,6.867313885355759,1552.0,0.0
dqn,69,one-pass,2.0,1.0,13.494072772888103,118.5,2.7658633371878665,1185.0,0.0
dqn,70,one-pass,2.0,1.0,16.977926846349646,116.2,4.142463035441596,1162.0,0.0
dqn,71,one-pass,2.0,1.0,30.10797236613585,103.4,2.009975124224178,1034.0,0.0
dqn,72,one-pass,2.0,0.9615384615384616,30.01416332333787,123.5,3.8275318418009276,1235.0,0.0
dqn,73,one-pass,2.0,1.0,47.48304960720194,165.8,5.929586832149438,1658.0,0.0
dqn,74,one-pass,2.0,1.0,30.319795513822317,184.6,12.571396103854179,1846.0,0.0
dqn,75,one-pass,2.0,1.0,32.45057780687426,138.5,3.640054944640259,1385.0,0.0
dqn,76,one-pass,2.0,1.0,21.45600149142426,104.4,2.764054992217051,1044.0,0.0
dqn,77,one-pass,2.0,1.0,23.181026724457222,16.2,3.515679166249389,162.0,0.0
dqn,78,one-pass,2.0,0.9411764705882353,29.02343880383577,140.4,5.695612346359257,1404.0,0.0
dqn,79,one-pass,2.0,1.0,59.39562273433962,169.9,12.549501982150527,1699.0,0.0
dqn,80,one-pass,2.0,1.0,51.17264894452895,163.4,20.030976012166757,1634.0,0.0
dqn,81,one-pass,2.0,1.0,28.941492705111116,156.3,14.30419518882485,1563.0,0.0
dqn,82,one-pass,2.0,1.0,23.34544923534349,131.6,3.3823069050575527,1316.0,0.0
dqn,83,one-pass,2.0,1.0,103.55679601069164,249.3,48.61697234505662,2493.0,0.0
dqn,84,one-pass,2.0,1.0,59.10236881885531,198.9,8.734414691323053,1989.0,0.0
dqn,85,one-pass,2.0,1.0,56.19644116845834,188.5,15.180579699076054,1885.0,0.0
dqn,86,one-pass,2.0,1.0,20.490241579835022,167.3,11.764777940955792,1673.0,0.0
dqn,87,one-pass,2.0,1.0,18.86690223645631,176.9,20.505852823035674,1769.0,0.0
dqn,88,one-pass,2.0,1.0,14.832734070291965,154.6,11.766052864066182,1546.0,0.0
