agent_name,curriculum_name,evaluation,aar,ses,learning_stability,mean_reward,std_reward,total_reward,success_rate
dqn,baseline,54,-15.879653824836135,1.0,325.8736983076113,-1000.0,0.0,-20000.0,0.0
dqn,baseline,55,-15.594860495971426,1.0,335.7566999186587,-1000.0,0.0,-20000.0,0.0
dqn,baseline,56,-16.465290395480544,1.0,300.83453629496216,-1000.0,0.0,-20000.0,0.0
dqn,baseline,57,-16.02032568770638,1.0,360.7267545722705,-1000.0,0.0,-20000.0,0.0
dqn,baseline,58,-15.867632364260967,1.0,249.47157705175607,-1000.0,0.0,-20000.0,0.0
dqn,baseline,59,-16.276009665381636,1.0,296.4054881226179,-1000.0,0.0,-20000.0,0.0
dqn,baseline,60,-16.820287568849423,1.0,295.4383127510582,-1000.0,0.0,-20000.0,0.0
dqn,baseline,61,-16.52982702978274,1.0,304.96123738219467,-1000.0,0.0,-20000.0,0.0
dqn,baseline,62,-16.170382599277122,1.0,297.0061594436799,-1000.0,0.0,-20000.0,0.0
dqn,baseline,63,-16.933793820377854,1.0,299.9378072856874,-1000.0,0.0,-20000.0,0.0
dqn,baseline,64,-16.2484036083904,1.0,264.93123709131174,-1000.0,0.0,-20000.0,0.0
dqn,baseline,65,-15.92495508601595,1.0,319.67541513850847,-1000.0,0.0,-20000.0,0.0
dqn,baseline,66,-16.058085925645706,1.0,292.8530637024523,-1000.0,0.0,-20000.0,0.0
dqn,baseline,67,-15.395034051076783,1.0,255.62717056864506,-1000.0,0.0,-20000.0,0.0
dqn,baseline,68,-15.94781832450398,1.0,311.4400608167393,-1000.0,0.0,-20000.0,0.0
dqn,baseline,69,-16.716688279400298,1.0,299.50063034950375,-1000.0,0.0,-20000.0,0.0
dqn,baseline,70,-15.137834966970052,1.0,305.0097696844972,-1000.0,0.0,-20000.0,0.0
dqn,baseline,71,-17.271002524785203,1.0,306.80760333035346,-1000.0,0.0,-20000.0,0.0
dqn,baseline,72,-15.722807093245986,1.0,317.64846929759096,-1000.0,0.0,-20000.0,0.0
dqn,baseline,73,-16.220004672209075,1.0,306.0954929162983,-1000.0,0.0,-20000.0,0.0
dqn,baseline,74,-15.518286546320457,1.0,307.1684554488918,-1000.0,0.0,-20000.0,0.0
dqn,baseline,75,-14.715342667459975,1.0,286.7104826126755,-1000.0,0.0,-20000.0,0.0
dqn,baseline,76,-15.619436021631,1.0,272.6907293917351,-1000.0,0.0,-20000.0,0.0
dqn,baseline,77,-16.66855950083954,1.0,298.6354682418871,-1000.0,0.0,-20000.0,0.0
dqn,baseline,78,-15.444046337033376,1.0,343.38179953065725,-1000.0,0.0,-20000.0,0.0
dqn,baseline,79,-15.648086459875595,1.0,298.294716671171,-1000.0,0.0,-20000.0,0.0
dqn,baseline,80,-15.31803626550373,1.0,331.7085187518922,-1000.0,0.0,-20000.0,0.0
dqn,baseline,81,-16.144658886665376,1.0,287.49266546716535,-1000.0,0.0,-20000.0,0.0
dqn,baseline,82,-15.426453793319894,1.0,268.1545529389666,-1000.0,0.0,-20000.0,0.0
dqn,baseline,83,-17.64702626580017,1.0,315.01530706590444,-1000.0,0.0,-20000.0,0.0
dqn,baseline,84,-16.392025141256607,1.0,282.5423398131271,-1000.0,0.0,-20000.0,0.0
dqn,baseline,85,-16.43904010221997,1.0,319.4752753978149,-1000.0,0.0,-20000.0,0.0
dqn,baseline,86,-15.239367497712815,1.0,315.1938999025589,-1000.0,0.0,-20000.0,0.0
dqn,baseline,87,-16.522224983095885,1.0,302.10124497487817,-1000.0,0.0,-20000.0,0.0
dqn,baseline,88,-17.245517116715604,1.0,324.4884715221141,-1000.0,0.0,-20000.0,0.0
dqn,baseline,89,-15.874768641332096,1.0,286.6800474045375,-1000.0,0.0,-20000.0,0.0
dqn,baseline,90,-16.30725553218801,1.0,285.10435057371603,-1000.0,0.0,-20000.0,0.0
dqn,baseline,91,-17.101524315047367,1.0,299.24381900064327,-1000.0,0.0,-20000.0,0.0
dqn,baseline,92,-15.379764773367338,1.0,289.4702378345013,-1000.0,0.0,-20000.0,0.0
dqn,baseline,93,-15.453386698910823,1.0,352.31887607322284,-1000.0,0.0,-20000.0,0.0
dqn,baseline,94,-17.501590435656386,1.0,292.6477511177735,-1000.0,0.0,-20000.0,0.0
dqn,baseline,95,-17.2740350649651,1.0,345.0082964101549,-1000.0,0.0,-20000.0,0.0
dqn,baseline,96,-17.26894535119387,1.0,276.5574097762935,-1000.0,0.0,-20000.0,0.0
dqn,baseline,97,-15.270456026943936,1.0,272.86242777162295,-1000.0,0.0,-20000.0,0.0
dqn,baseline,98,-15.857954796209944,1.0,338.89061912536425,-1000.0,0.0,-20000.0,0.0
dqn,baseline,99,-16.511423119739696,1.0,298.6754993069182,-1000.0,0.0,-20000.0,0.0
dqn,baseline,100,-15.492709938763415,1.0,337.67309267972894,-1000.0,0.0,-20000.0,0.0
dqn,transfer-learning,0,-173.9518954660571,0.9997577519379846,485.4496428344355,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,1,-146.82034720408387,0.9997494362315209,345.6270598125989,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,2,-122.81534348138939,1.0,124.93921442246844,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,3,-101.96023129473868,1.0,118.73454602678193,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,4,-90.36038935217285,1.0,47.64533858268009,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,5,-82.40531423330472,1.0,99.17271846784145,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,6,-70.12341401931508,1.0,73.16478873229325,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,7,-68.67391638527651,1.0,75.22670627009003,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,8,-60.967730672814994,1.0,52.43376852768676,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,9,-57.35966319784647,1.0,95.99366777701759,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,10,-52.233481134575754,1.0,110.54526449737297,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,11,-47.43994311742913,1.0,84.17496949013963,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,12,-46.780441565303846,1.0,50.12716167360009,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,13,-45.058804069044015,1.0,41.978486064571776,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,14,-42.464190237948074,1.0,107.99555203783132,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,15,-41.02976834374633,1.0,110.17087374049238,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,16,-38.50340921252519,1.0,107.38712442915018,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,17,-38.99433214633933,1.0,131.3767935027716,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,18,-37.77526627410951,1.0,129.18771986780956,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,19,-37.51808795875919,1.0,166.20258590394738,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,20,-38.26822583060845,1.0,111.39493560281502,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,21,-33.44660194375237,1.0,247.6877450862581,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,22,-32.82571247667871,1.0,133.69029690190828,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,23,-32.884266872618454,1.0,95.71437660614961,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,24,-35.44063926178099,1.0,132.3510456252282,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,25,-30.913772798968672,1.0,243.36796796168593,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,26,-33.9027276221252,1.0,83.49555333236398,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,27,-31.407668340313638,1.0,166.02649828618377,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,28,-30.680540386252932,1.0,215.75684027183175,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,29,-28.97866276239835,1.0,97.98003010100251,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,30,-29.90161121349678,1.0,257.43199407258743,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,31,-29.507360606741752,1.0,46.285253398333055,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,32,-25.64117069701694,1.0,201.7496648515874,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,33,-27.75877763299271,1.0,291.0087472613764,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,34,-25.525798086654973,1.0,211.94285148807853,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,35,-25.822708907774505,1.0,424.36302315701755,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,36,-21.943337476253895,1.0,311.29505792913267,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,37,-25.515011232513174,1.0,232.52266829990177,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,38,-23.633799642328785,1.0,408.59330960262736,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,39,-22.033855116355276,1.0,216.16891071528175,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,40,-21.76154036474904,1.0,216.4526208255166,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,41,-21.134921193646097,1.0,261.28786844198237,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,42,-21.620406409589712,1.0,285.73950516963345,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,43,-21.752146976138388,1.0,266.10271155066073,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,44,-21.339170913007383,1.0,233.54386821222778,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,45,-18.29413947109252,1.0,72.791070294558,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,46,-17.086282383754615,1.0,214.27261642339886,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,47,-18.218244619700393,1.0,243.52247228874623,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,48,-18.40821531508367,1.0,148.43429650716376,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,49,-19.273264746469568,1.0,215.9809411014221,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,50,-19.323323460053793,1.0,342.7876533868387,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,51,-19.668332526215,1.0,214.66022419781513,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,52,-20.68610028469011,1.0,192.4583811285666,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,53,-19.4502669778979,1.0,249.81156718644138,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,54,-19.406140018824203,1.0,126.20213323819782,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,55,-16.66820231993553,1.0,363.4410229890066,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,56,-20.035559320717404,1.0,209.67722908666843,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,57,-16.73309611904342,1.0,276.7149407430585,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,58,-18.07751647361247,1.0,381.55703611596135,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,59,-16.455490562975776,1.0,215.11206490445207,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,60,-19.15929346098103,1.0,163.16831418252272,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,61,-17.347898166266532,1.0,249.4566811127509,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,62,-17.783721980458836,1.0,359.799427921805,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,63,-19.931052918399065,1.0,294.13847797511977,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,64,-18.886075401324593,1.0,310.0299632657028,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,65,-18.289568987537177,1.0,401.2675937845971,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,66,-19.167042854066676,1.0,338.86295994038636,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,67,-17.667573881356475,1.0,239.82216341427332,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,68,-18.23693860097678,1.0,322.1878568668684,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,69,-17.42205057552967,1.0,222.78297211649522,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,70,-20.85905801801915,1.0,192.69628368969003,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,71,-19.53371028021538,1.0,214.4105096742405,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,72,-17.91824785946533,1.0,370.689435048187,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,73,-16.798832692011796,1.0,178.03537956102494,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,74,-19.34702771710631,1.0,215.58197957314852,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,75,-21.452394130125686,1.0,365.23516746316307,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,76,-19.091230077179354,1.0,168.92350306609146,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,77,-19.14006732123853,1.0,216.10188398887215,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,78,-19.013717994446143,1.0,216.10463390099554,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,79,-21.72134968641303,1.0,372.05415658731033,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,80,-18.166560946884847,1.0,370.3947350620116,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,81,-19.368433928440027,1.0,394.0852228841338,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,82,-18.018546605110807,1.0,318.25519432086446,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,83,-19.72555467138136,1.0,238.964851511298,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,84,-19.557875842215434,1.0,190.05948579848388,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,85,-18.583268557076575,1.0,184.61752502185234,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,86,-20.0262614129565,1.0,263.23230273475883,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,87,-18.85695525140652,1.0,177.39118260449186,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,88,-19.45789157500776,1.0,297.37927405046486,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,89,-18.606460146552582,1.0,328.44910184578947,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,90,-17.6747366351804,1.0,240.35603462315225,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,91,-19.55707622326081,1.0,182.36302728134132,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,92,-20.80283834625552,1.0,383.7328031814766,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,93,-17.002801367844448,1.0,219.31228071973788,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,94,-18.239976194611607,1.0,259.75739558721807,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,95,-19.501184343722343,1.0,302.7726157388195,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,96,-17.582254022342475,1.0,243.6777701963437,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,97,-16.830608049918737,1.0,266.2298624267373,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,98,-15.832844412801705,1.0,181.66500003296397,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,99,-16.58925120987599,1.0,226.2453868428149,-1000.0,0.0,-5000.0,0.0
dqn,transfer-learning,100,-19.428656490744107,1.0,265.33102898373915,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,0,-20.150621574090895,1.0,273.60532538802704,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,1,-20.319542597399412,1.0,468.82179469609616,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,2,-18.963798994986952,1.0,90.7498477051623,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,3,-19.57379252933178,1.0,356.75144909475995,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,4,-19.595799156926045,1.0,152.52141231337873,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,5,-19.845983845958813,1.0,111.66575789102761,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,6,-19.930746442934918,1.0,217.38965666116772,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,7,-18.98764730185251,1.0,154.5964877852311,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,8,-22.336186629439677,1.0,303.8551458954559,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,9,-20.561441543507648,1.0,231.60982504149678,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,10,-24.68813790991943,1.0,209.49850114787316,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,11,-22.561745165644066,1.0,267.6608870257933,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,12,-25.280925154341777,1.0,179.44902545261357,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,13,-25.39107127282761,1.0,138.7081104305384,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,14,-23.56967840233819,1.0,231.6263199754928,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,15,-26.08331854643486,1.0,209.97411485600594,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,16,-23.17410744449631,1.0,106.60448687677386,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,17,-25.34504700196722,1.0,83.16005683553121,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,18,-27.588429446126405,1.0,156.93327959240028,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,19,-28.005768618313965,1.0,124.65017008651614,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,20,-31.765408042192526,1.0,98.85103329630756,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,21,-31.407403202435386,1.0,201.2821445776749,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,22,-36.04415714325488,1.0,216.89270486611431,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,23,-31.819723026653957,1.0,125.31753623862963,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,24,-35.741151095049624,1.0,147.40908201896045,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,25,-41.306313516163854,1.0,89.36546614606173,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,26,-44.116871913174776,1.0,174.7252739780611,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,27,-45.89857216385592,1.0,79.15441556100522,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,28,-48.40949806984303,1.0,71.86072215032729,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,29,-59.167264678240244,1.0,93.47733435628707,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,30,-59.878632785308284,1.0,48.93413025631445,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,31,-70.64877750823177,1.0,48.334963138962806,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,32,-81.19594498777553,1.0,39.94461359339346,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,33,-99.57944339777286,1.0,31.668460249461926,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,34,-130.97609125029516,1.0,42.086629595922176,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,35,-190.64700141502712,1.0,76.27727292482976,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,36,-315.4090208946453,1.0,64.33523811195357,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,37,-1139.2037277021395,1.0,222.1941378367904,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,38,-617.1044905078637,1.0,213.8224188084164,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,39,-1141.1546851611406,1.0,223.47128692218908,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,40,-1183.4080502447782,1.0,248.90364692246072,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,41,-610.2820200055555,1.0,239.7315027841264,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,42,-407.0414194306072,1.0,250.31847985152132,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,43,-14516.493260085777,1.0,23.084625186474312,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,44,-514.934816002596,1.0,226.965970039383,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,45,2387.8470084506653,1.0,190.965936881034,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,46,-274.1034576151671,1.0,35.53291769253824,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,47,-837.338218228424,1.0,68.83011562978943,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,48,-494.3300743535001,1.0,29.549879495693506,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,49,-953.3930222337389,1.0,22.233924681827226,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,50,-779.7518880941512,1.0,18.676115547296444,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,51,-263.3189701592471,1.0,29.573829255900453,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,52,-299.13092721779674,1.0,29.21062981510451,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,53,-606.9573867642288,1.0,217.568963198606,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,54,-1109.729522395815,1.0,25.057617526436523,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,55,-632.7984235452398,1.0,106.50177253216678,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,56,-466.81958020483336,1.0,38.7941771527247,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,57,-36569.40856108328,1.0,50.40576433641192,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,58,-1747.5536487755467,1.0,200.09403261479355,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,59,-720.7971106123641,1.0,107.35409655441504,-1000.0,0.0,-5000.0,0.0
dqn,teacher-learning,60,-447.18865808550225,1.0,32.812773320863855,-1000.0,0.0,-5000.0,0.0
